4170 55147
481 50 0.05084745762711865
50 51 0.015267175572519083
51 544 0.05434782608695652
544 545 0.10344827586206896
545 546 0.028985507246376812
546 547 0.1896551724137931
547 9 0.03333333333333333
9 229 0.002531645569620253
230 39 0.1
39 548 0.0001945430669714508
548 228 0.23595505617977527
228 549 0.036286919831223625
549 550 0.72
540 551 0.0044943820224719105
551 266 0.08
266 242 0.3236607142857143
242 228 0.16150178784266986
530 552 0.011976047904191617
552 228 0.25
530 553 0.013686911890504704
553 39 0.06741573033707865
39 408 0.0015563445357716064
408 553 0.06306306306306306
39 554 0.0007295365011429405
554 39 0.06635071090047394
39 552 9.72715334857254e-05
552 555 0.17857142857142858
555 39 0.07936507936507936
39 556 0.0001945430669714508
556 550 0.034482758620689655
540 557 0.16404494382022472
557 558 0.00303951367781155
558 228 0.029914529914529916
530 403 0.017964071856287425
403 503 0.02247191011235955
503 210 0.052106430155210645
210 418 0.04573804573804574
418 228 0.19607843137254902
530 408 0.022241231822070145
408 204 0.009009009009009009
204 228 0.06349206349206349
557 559 0.02735562310030395
559 228 0.2786885245901639
530 132 0.017964071856287425
132 560 0.01020408163265306
560 128 0.11320754716981132
128 154 0.19471947194719472
154 136 0.256
136 561 0.05825242718446602
395 6 0.065
395 440 0.065
440 70 0.0161090458488228
70 562 0.043402777777777776
395 563 0.02
563 232 0.1111111111111111
440 42 0.0018587360594795538
395 24 0.045
24 519 0.006878664862426703
519 564 0.03666666666666667
440 68 0.030978934324659233
68 42 0.24085365853658536
42 564 0.22988505747126436
395 362 0.045
362 64 0.006944444444444444
64 18 0.01193467336683417
18 564 0.10294117647058823
6 565 0.001445086705202312
565 566 0.005494505494505495
566 333 0.09090909090909091
333 168 0.0055248618784530384
168 567 0.05813953488372093
567 564 0.045454545454545456
395 17 0.015
68 564 0.019817073170731708
395 568 0.055
568 569 0.00938337801608579
569 43 0.008403361344537815
43 564 0.12149532710280374
395 570 0.015
570 42 0.03278688524590164
569 68 0.09243697478991597
17 571 0.03690036900369004
571 42 0.07317073170731707
24 159 0.005187189896256202
159 43 0.029411764705882353
24 572 0.0013531799729364006
572 573 0.15625
573 39 0.08018867924528301
39 573 0.0004377219006857643
573 574 0.07547169811320754
574 86 0.04819277108433735
86 347 0.009708737864077669
347 575 0.014469453376205787
575 42 0.15
65 569 0.011994669035984007
569 519 0.10084033613445378
6 42 0.0018063583815028901
395 576 0.015
576 68 0.008012820512820512
395 351 0.045
351 178 0.08333333333333333
178 323 0.013409961685823755
323 471 0.06070287539936102
471 577 0.08135593220338982
568 527 0.005361930294906166
178 577 0.005747126436781609
568 577 0.00938337801608579
6 167 0.0032514450867052024
167 578 0.04961832061068702
362 410 0.013888888888888888
410 39 0.030408340573414423
39 415 0.0006322649676572151
415 579 0.05379746835443038
24 155 0.0031574199368516014
395 60 0.015
60 24 0.024026512013256007
24 580 0.0016914749661705007
395 9 0.015
64 223 0.07537688442211055
568 57 0.05630026809651475
57 541 0.005813953488372093
541 581 0.03773584905660377
440 582 0.028500619578686492
582 171 0.19433198380566802
171 449 0.07325383304940375
449 583 0.005917159763313609
583 64 0.290519877675841
64 581 0.01821608040201005
568 65 0.05227882037533512
65 584 0.13593958240781875
395 232 0.01
232 584 0.12034883720930233
395 482 0.07
482 585 0.0761904761904762
585 9 0.24
223 586 0.09876543209876543
482 39 0.06190476190476191
39 368 9.72715334857254e-05
368 64 0.06451612903225806
39 587 0.0007295365011429405
587 588 0.06785714285714285
588 39 0.1286549707602339
39 583 0.0009240795681143913
583 223 0.03058103975535168
395 368 0.005
368 583 0.06451612903225806
482 589 0.0380952380952381
589 303 0.08695652173913043
303 9 0.0608875128998968
64 583 0.032663316582914576
583 296 0.0030581039755351682
296 590 0.02112676056338028
590 270 0.12295081967213115
270 591 0.03273809523809524
591 592 0.144
592 593 0.007936507936507936
593 586 0.0625
395 64 0.02
440 594 0.0037174721189591076
395 595 0.015
595 59 0.12727272727272726
59 242 0.12169312169312169
72 250 0.048672566371681415
395 267 0.12
267 596 0.14619883040935672
596 597 0.07894736842105263
595 598 0.05454545454545454
598 470 0.04326923076923077
470 599 0.013123359580052493
599 600 0.05194805194805195
395 356 0.035
356 601 0.03125
601 39 0.10526315789473684
39 601 0.0006322649676572151
601 599 0.007518796992481203
60 39 0.043910521955260975
39 482 0.0008754438013715287
482 557 0.04285714285714286
557 39 0.22492401215805471
39 602 0.0003890861339429016
602 603 0.02127659574468085
603 600 0.05555555555555555
440 212 0.04584882280049566
212 39 0.04345088161209068
39 212 0.0036963182724575653
212 228 0.023299748110831235
228 604 0.017721518987341773
362 419 0.0625
419 418 0.20125786163522014
419 551 0.10062893081761007
551 228 0.08666666666666667
6 605 0.028540462427745664
605 242 0.1111111111111111
395 606 0.03
606 607 0.0625
607 608 0.18181818181818182
608 242 0.057692307692307696
351 181 0.008333333333333333
181 39 0.059027777777777776
21 195 0.05596107055961071
195 609 0.0636042402826855
609 39 0.07894736842105263
39 610 9.72715334857254e-05
395 303 0.02
303 610 0.008513931888544891
9 611 0.008285385500575374
611 612 0.004347826086956522
395 410 0.01
410 60 0.07037358818418767
60 613 0.0463960231980116
613 614 0.03184713375796178
6 615 0.0072254335260115606
615 616 0.0625
381 303 0.105
303 617 0.00025799793601651185
381 41 0.06
41 234 0.2016348773841962
381 65 0.12
12 88 0.023743016759776536
88 9 0.13667117726657646
9 15 0.011737629459148446
15 618 0.011034482758620689
618 347 0.3125
303 64 0.00980392156862745
64 288 0.022613065326633167
288 340 0.027722772277227723
340 347 0.04357298474945534
381 619 0.025
619 347 0.030612244897959183
381 323 0.055
323 468 0.008519701810436636
468 350 0.022598870056497175
85 384 0.007140639552933871
384 340 0.12834224598930483
340 350 0.0196078431372549
238 286 0.06201550387596899
286 40 0.08045977011494253
40 620 0.06302521008403361
35 40 0.0603448275862069
381 621 0.02
621 620 0.024096385542168676
323 234 0.014909478168264111
414 620 0.010327022375215147
35 46 0.034482758620689655
46 409 0.05597964376590331
238 40 0.04909560723514212
381 622 0.135
622 238 0.07766990291262135
65 39 0.037316748111950244
39 157 0.0008268080346286659
157 24 0.099601593625498
24 573 0.012291384754172305
619 60 0.00510204081632653
60 623 0.007456503728251864
623 36 0.07291666666666667
36 284 0.09283276450511946
284 280 0.07055630936227951
280 624 0.149616368286445
624 271 0.2594142259414226
274 592 0.2411504424778761
65 625 0.001776988005330964
625 39 0.24
625 281 0.1
274 626 0.061946902654867256
626 592 0.3484848484848485
381 627 0.085
627 175 0.03125
175 628 0.047619047619047616
628 629 0.015625
629 281 0.044642857142857144
65 630 0.0053309640159928924
630 85 0.08695652173913043
85 631 0.003104625892579944
631 274 0.23076923076923078
238 632 0.028423772609819122
632 633 0.0213903743315508
633 280 0.5454545454545454
280 36 0.07544757033248081
39 634 0.0003890861339429016
634 635 0.05228758169934641
635 280 0.25301204819277107
280 474 0.25191815856777494
474 296 0.10023866348448687
323 24 0.0777422790202343
303 636 0.003611971104231166
636 270 0.043478260869565216
381 637 0.02
637 638 0.21212121212121213
638 284 0.14761904761904762
284 36 0.09769335142469471
36 274 0.010238907849829351
274 270 0.030973451327433628
271 269 0.20947630922693267
269 272 0.2081887578070784
272 639 0.20874751491053678
639 283 0.14285714285714285
275 592 0.09433962264150944
41 24 0.05994550408719346
24 39 0.020072169598556608
39 524 0.001313165702057293
524 568 0.02074688796680498
568 269 0.054959785522788206
269 624 0.040249826509368494
624 272 0.06694560669456066
272 640 0.04771371769383698
640 270 0.11428571428571428
270 45 0.05555555555555555
45 39 0.32098765432098764
303 269 0.010319917440660475
381 157 0.02
381 641 0.015
641 303 0.045454545454545456
303 493 0.003353973168214654
493 214 0.029239766081871343
215 39 0.08673469387755102
39 642 0.0005349934341714897
642 643 0.1588785046728972
643 390 0.1016949152542373
390 270 0.10714285714285714
41 126 0.01634877384196185
126 644 0.01325301204819277
644 281 0.16666666666666666
272 39 0.03578528827037773
65 427 0.005775211017325633
427 279 0.009009009009009009
270 473 0.011904761904761904
473 39 0.08080808080808081
39 591 0.0004377219006857643
381 645 0.01
645 532 0.0423728813559322
532 646 0.021604938271604937
646 39 0.058823529411764705
24 269 0.02796571944068561
303 647 0.0015479876160990713
647 642 0.14285714285714285
642 648 0.06542056074766354
648 649 0.13636363636363635
649 650 0.01904761904761905
650 651 0.04
651 270 0.056338028169014086
381 544 0.015
544 652 0.05172413793103448
652 296 0.3333333333333333
50 234 0.04580152671755725
24 590 0.0029318899413622013
303 161 0.02321981424148607
161 270 0.04145454545454545
303 183 0.0041279669762641896
183 24 0.4014084507042254
39 269 0.0026749671708574487
271 39 0.06733167082294264
381 653 0.06
653 24 0.08928571428571429
24 654 0.011050969778980605
654 269 0.3515625
621 655 0.08433734939759036
655 47 0.027777777777777776
47 36 0.3125
36 447 0.0027303754266211604
447 432 0.09090909090909091
432 656 0.047182175622542594
656 657 0.025
657 39 0.15151515151515152
39 658 0.0001945430669714508
658 659 0.05263157894736842
659 432 0.11904761904761904
432 660 0.06422018348623854
660 661 0.01639344262295082
661 432 0.2631578947368421
432 280 0.05504587155963303
381 662 0.07
662 663 0.038461538461538464
663 39 0.09523809523809523
39 663 0.0003404503672000389
663 271 0.25
653 163 0.017857142857142856
163 664 0.016129032258064516
664 432 0.06153846153846154
39 439 0.0008268080346286659
439 39 0.06779661016949153
39 660 0.0004377219006857643
660 665 0.04918032786885246
238 75 0.00516795865633075
75 666 0.024390243902439025
666 446 0.025
446 665 0.0625
621 440 0.03614457831325301
440 33 0.0006195786864931846
33 665 0.010526315789473684
381 667 0.02
667 303 0.07142857142857142
303 668 0.009545923632610939
668 18 0.1087866108786611
18 669 0.025210084033613446
669 534 0.013513513513513514
534 670 0.02336448598130841
323 619 0.007454739084132056
619 671 0.00510204081632653
671 670 0.1388888888888889
9 672 0.003222094361334868
672 670 0.0625
323 673 0.004259850905218318
673 534 0.058823529411764705
619 39 0.05612244897959184
323 674 0.009584664536741214
674 39 0.05555555555555555
39 542 0.0001459073002285881
542 39 0.05263157894736842
39 675 0.0001459073002285881
675 670 0.16666666666666666
499 471 0.027777777777777776
471 177 0.013559322033898305
177 676 0.004597701149425287
676 677 0.06451612903225806
677 670 0.12903225806451613
65 670 0.003998223011994669
619 678 0.00510204081632653
678 672 0.08333333333333333
672 677 0.046875
471 679 0.006779661016949152
679 670 0.03125
65 534 0.002221235006663705
303 60 0.007481940144478844
60 680 0.006628003314001657
680 681 0.36363636363636365
681 682 0.2222222222222222
619 683 0.00510204081632653
683 347 0.15
347 684 0.003215434083601286
323 543 0.019169329073482427
543 685 0.04639175257731959
685 686 0.15384615384615385
659 687 0.023809523809523808
687 32 0.05405405405405406
32 688 0.06060606060606061
688 211 0.037037037037037035
211 228 0.16483516483516483
659 161 0.05952380952380952
161 689 0.006545454545454545
689 562 0.1511627906976744
659 690 0.03571428571428571
690 28 0.16666666666666666
659 691 0.03571428571428571
691 319 0.313953488372093
319 152 0.03837471783295711
153 2 0.011214953271028037
2 87 0.009900990099009901
432 29 0.019659239842726082
85 232 0.016764979819931698
232 692 0.006395348837209302
692 693 0.4666666666666667
432 36 0.09567496723460026
36 694 0.08122866894197953
694 84 0.16058394160583941
123 260 0.017582417582417582
161 60 0.004363636363636364
60 695 0.01988400994200497
695 696 0.015306122448979591
697 391 0.5
391 85 0.038202247191011236
391 638 0.056179775280898875
284 698 0.06648575305291723
698 545 0.031746031746031744
697 699 0.125
699 17 0.030303030303030304
17 700 0.024600246002460024
700 112 0.025
697 701 0.125
701 108 0.11764705882352941
108 36 0.021691973969631236
84 702 0.018027571580063628
702 703 0.03308823529411765
391 441 0.006741573033707865
441 508 0.013377926421404682
508 259 0.01818181818181818
259 123 0.1590909090909091
123 703 0.011721611721611722
697 704 0.25
704 705 0.16666666666666666
705 108 0.1111111111111111
108 46 0.05422993492407809
46 84 0.02544529262086514
704 33 0.16666666666666666
33 706 0.031578947368421054
706 707 0.08695652173913043
707 123 0.05
391 26 0.029213483146067417
26 258 0.20481927710843373
258 702 0.019417475728155338
255 161 0.012345679012345678
161 232 0.009454545454545455
232 708 0.004069767441860465
255 709 0.006172839506172839
709 238 0.043478260869565216
238 710 0.0103359173126615
710 234 0.05357142857142857
234 511 0.005023547880690738
255 514 0.04938271604938271
514 39 0.04946996466431095
39 426 0.0001945430669714508
426 512 0.00847457627118644
255 414 0.012345679012345678
414 711 0.04130808950086059
255 532 0.018518518518518517
532 60 0.035493827160493825
255 261 0.018518518518518517
261 406 0.04032258064516129
406 601 0.016666666666666666
601 440 0.045112781954887216
440 39 0.027881040892193308
39 712 4.86357667428627e-05
712 713 0.06666666666666667
255 714 0.012345679012345678
714 24 0.22692307692307692
24 715 0.007329724853405503
715 716 0.3026315789473684
716 717 0.08
718 263 0.15384615384615385
263 719 0.013513513513513514
719 59 0.11627906976744186
228 720 0.10379746835443038
718 255 0.17307692307692307
255 584 0.037037037037037035
584 18 0.010714285714285714
18 721 0.0063025210084033615
721 236 0.05952380952380952
243 298 0.038303693570451436
298 722 0.011111111111111112
722 548 0.13333333333333333
718 723 0.07692307692307693
723 39 0.06896551724137931
39 724 0.0014104372355430183
724 53 0.03205128205128205
123 39 0.020512820512820513
39 59 0.0023831525704002725
718 724 0.25
724 554 0.010683760683760684
554 303 0.009478672985781991
86 187 0.020496224379719527
187 23 0.03260869565217391
23 503 0.0849210669569951
503 211 0.02993348115299335
263 340 0.006756756756756757
340 725 0.002178649237472767
725 68 0.10810810810810811
68 338 0.08384146341463415
338 726 0.04533333333333334
726 727 0.012658227848101266
727 449 0.0064516129032258064
718 728 0.09615384615384616
728 65 0.22727272727272727
65 543 0.007996446023989337
543 729 0.005154639175257732
729 24 0.2846153846153846
24 23 0.040031574199368515
724 41 0.017094017094017096
41 125 0.03814713896457766
125 50 0.09730848861283643
50 551 0.001272264631043257
718 730 0.019230769230769232
730 731 0.2857142857142857
731 286 0.07142857142857142
286 266 0.019157088122605363
242 732 0.01966626936829559
732 228 0.13157894736842105
263 733 0.08108108108108109
733 734 0.054838709677419356
734 242 0.11294117647058824
263 31 0.02027027027027027
31 228 0.05
718 259 0.11538461538461539
259 81 0.06818181818181818
81 242 0.029654036243822075
255 735 0.006172839506172839
735 736 0.2857142857142857
736 355 0.11475409836065574
355 734 0.08396946564885496
734 266 0.0988235294117647
532 25 0.1527777777777778
25 394 0.0029644268774703555
394 242 0.21739130434782608
718 737 0.057692307692307696
737 50 0.041666666666666664
50 266 0.047073791348600506
737 540 0.0625
540 738 0.029213483146067417
738 405 0.1794871794871795
405 242 0.02514792899408284
554 76 0.037914691943127965
76 6 0.051908396946564885
6 418 0.017341040462427744
255 162 0.012345679012345678
162 152 0.03343465045592705
152 503 0.0946969696969697
728 39 0.09090909090909091
39 728 4.86357667428627e-05
728 246 0.13636363636363635
246 39 0.03225806451612903
39 184 0.0011672584018287049
39 739 0.0012158941685715674
739 39 0.10222222222222223
39 25 0.002918146004571762
25 39 0.038537549407114624
39 60 0.0033072321385146635
60 178 0.013256006628003313
